MCDONALDS CORP;US5801351017;MCD US EQUITY;USD;180,66;UNITED STATES;Consommation discrétionnaire;Services consommateurs;Bruno;136;136;-5,48;18,17;40,33;1,00;4,00;5,00;3,33;4,80;-643,12; ;1,00;5,00;5,00;3,67;3,18;25,35; ;2,00;2,00;4,00;2,67;3,25;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;USD;242,55;-;-9,71%;15,6%;-;#N/A Invalid Security;-;191,64;242,85;22,8%;13,0%;SPX INDEX;-12,9%;-3,8%;260,00;7,2%;73,7%;NOT RATED;3,0;0;1;1;1;0;222,4;229,7;233,3;233,9;235,4;234,6;0,75;0,26;0,98;13,10;59,2;BBB;NR;Yellow;Bonus;;
TEXAS INSTRUMENT;US8825081040;TXN US EQUITY;USD;170,44;UNITED STATES;Technologies de l'information;Semi-conducteurs et équipemen;Louis;40;40;-0,94;16,56;42,73;2,00;4,00;5,00;3,67;-0,06;-4,29;68,66;5,00;5,00;5,00;5,00;3,65;24,00;14,54;2,00;2,00;4,00;2,67;3,75;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;USD;183,88;-;-10,32%;24,9%;-;#N/A Invalid Security;-;125,43;197,58;42,5%;12,0%;SPX INDEX;6,8%;-4,8%;202,50;10,1%;46,9%;NOT RATED;2,0;0;0;1;1;0;173,8;185,3;187,7;189,8;189,1;187,7;-0,05;-0,48;3,45;17,84;42,5;AAA;NR;Green;;;Bonus
MEDTRONIC PLC;IE00BTN1Y115;MDT US EQUITY;USD;172,22;IRELAND;Soins de santé;Equipement et services de sant;Thomas;223;223;0,27;11,49;14,90;3,00;3,00;4,00;3,33;2,31;32,14;7,06;2,00;4,00;2,00;2,67;2,77;21,51;3,18;2,00;3,00;3,00;2,67;3,00;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;USD;127,96;-;-10,08%;16,8%;-;#N/A Invalid Security;-;94,64;132,30;32,5%;9,2%;SPX INDEX;-3,2%;-7,6%;140,00;9,4%;74,2%;NOT RATED;1,0;0;0;0;1;0;118,5;124,0;125,5;126,1;126,5;125,6;0,23;-0,06;-0,02;6,11;54,0;BB;NR;Orange;Bonus;;Malus
QUALCOMM INC;US7475251036;QCOM US EQUITY;USD;161,41;UNITED STATES;Technologies de l'information;Semi-conducteurs et équipemen;Louis;26;26;1,91;17,84;30,35;3,00;4,00;5,00;4,00;0,40;56,69;153,25;4,00;3,00;5,00;4,00;5,30;16,14;12,50;3,00;4,00;4,00;3,67;3,92;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;USD;143,0922;-;-24,86%;20,2%;-;#N/A Invalid Security;-;87,51;167,94;59,6%;-6,1%;SPX INDEX;23,9%;-22,9%;175,00;22,3%;70,6%;NOT RATED;2,0;0;0;1;1;0;139,9;135,1;136,1;140,8;141,3;140,5;1,34;-0,17;1,72;0,79;57,5;BB;NR;Yellow;Bonus;;
HONEYWELL INTL;US4385161066;HON US EQUITY;USD;156,95;UNITED STATES;Industrie;Biens d'investissement;Yann;296;296;-6,72;11,58;16,90;1,00;3,00;4,00;2,67;1,44;52,00;25,96;3,00;3,00;4,00;3,33;3,46;26,42;8,31;2,00;2,00;4,00;2,67;2,83;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;USD;227,7199;-;-8,97%;26,2%;-;#N/A Invalid Security;-;146,21;234,25;48,1%;7,1%;SPX INDEX;12,4%;-9,8%;245,50;7,8%;62,5%;NOT RATED;3,0;0;1;1;1;0;209,9;221,8;223,8;223,4;227,9;229,0;2,37;1,22;0,42;14,44;60,2;AA;NR;Yellow;;;Bonus
NEXTERA ENERGY;US65339F1012;NEE US EQUITY;USD;149,48;UNITED STATES;Services aux collectivités;Services aux collectivités;Sophie;223;223;1,98;21,48;22,23;3,00;4,00;5,00;4,00;6,38;111,97;11,29;1,00;2,00;3,00;2,00;-5,26;29,30;3,38;1,00;2,00;3,00;2,00;3,00;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;USD;76,16;-;-18,19%;16,8%;-;#N/A Invalid Security;-;66,79;87,69;8,5%;-1,2%;SPX INDEX;-27,2%;-18,1%;90,00;18,2%;70,8%;NOT RATED;1,0;0;1;0;0;0;76,0;74,8;74,0;75,2;76,2;76,8;0,74;0,10;-0,13;-1,48;55,5;AAA;NR;Green;Bonus;;Bonus
UNION PAC CORP;US9078181081;UNP US EQUITY;USD;143,76;UNITED STATES;Industrie;Transport;Thomas;164;164;-2,48;14,49;39,80;2,00;3,00;5,00;3,33;2,65;165,52;32,35;2,00;1,00;5,00;2,67;3,83;20,69;9,96;3,00;3,00;4,00;3,33;3,17;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;USD;220,43;-;-17,38%;21,1%;-;#N/A Invalid Security;-;167,57;231,26;26,0%;5,9%;SPX INDEX;-9,7%;-11,0%;254,50;15,5%;73,3%;NOT RATED;2,0;0;0;1;1;0;211,7;220,2;221,5;220,2;218,7;217,0;-1,10;-0,32;4,20;8,82;49,2;BBB;NR;Yellow;Bonus;;
STARBUCKS CORP;US8552441094;SBUX US EQUITY;USD;147,72;UNITED STATES;Consommation discrétionnaire;Services consommateurs;Bruno;109;109;2,13;29,58;7,36;3,00;5,00;3,00;3,67;3,98;-255,21; ;1,00;5,00;5,00;3,67;1,91;33,37; ;2,00;1,00;4,00;2,33;3,33;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;USD;125,54;-;-9,51%;19,3%;-;#N/A Invalid Security;-;74,56;125,74;66,6%;17,3%;SPX INDEX;30,9%;0,5%;125,00;-0,4%;60,0%;NOT RATED;3,0;0;1;1;1;0;105,7;112,5;113,5;116,3;118,8;118,7;1,90;0,36;1,00;8,09;69,2;BBB;NR;Yellow;;;
AMGEN INC;US0311621009;AMGN US EQUITY;USD;141,57;UNITED STATES;Soins de santé;Sciences pharmaceutiques, biot;Thomas;69;69;3,71;5,62;35,42;4,00;2,00;5,00;3,67;1,78;236,97;75,30;3,00;1,00;5,00;3,00;6,78;14,49;12,37;4,00;4,00;4,00;4,00;3,58;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;USD;246,095;-;-16,17%;11,0%;-;#N/A Invalid Security;-;210,28;276,69;-2,4%;7,0%;SPX INDEX;-38,1%;-9,8%;252,50;2,6%;46,7%;NOT RATED;2,0;0;1;1;0;0;238,7;244,3;243,4;244,8;245,7;246,2;0,92;0,03;0,74;-4,76;51,1;AA;NR;Green;;;Bonus
AMERICAN EXPRESS;US0258161092;AXP US EQUITY;USD;141,65;UNITED STATES;Finance;Services financiers diversifi;Chantal;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;NR;108;108;0,28;16,85;2,00;1,00;1,50;21,60;5,00;5,00;5,45;0,00;0,00;2,00;Core;USD;176,21;-;-14,76%;31,1%;-;#N/A Invalid Security;-;89,11;179,67;82,3%;45,7%;SPX INDEX;46,6%;28,9%;170,00;-3,5%;46,7%;NOT RATED;2,0;0;0;1;1;0;136,3;155,8;164,3;169,2;170,9;169,0;1,83;-0,32;2,03;23,14;54,8;AA;NR;Yellow;;;Bonus
INTUIT INC;US4612021034;INTU US EQUITY;USD;143,70;UNITED STATES;Technologies de l'information;Logiciels et services;Moad;7;7;13,92;21,96;29,04;5,00;4,00;5,00;4,67;-0,56;-16,51;28,95;5,00;5,00;5,00;5,00;2,56;47,11;11,51;2,00;1,00;4,00;2,33;4,17;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;USD;526,79;-;-15,26%;12,0%;-;#N/A Invalid Security;-;286,35;527,51;80,7%;38,7%;SPX INDEX;45,0%;21,8%;500,00;-5,1%;78,3%;NOT RATED;2,0;0;0;1;1;0;399,3;433,3;469,6;500,4;506,9;508,9;12,13;-0,40;10,66;51,38;79,1;AA;NR;Green;Bonus;;Bonus
LOWE'S COS INC;US5486611073;LOW US EQUITY;USD;140,20;UNITED STATES;Consommation discrétionnaire;Vente au détail;Bruno;177;177;9,76;-1,62;11,55;5,00;1,00;3,00;3,00;1,64;4623,37;628,41;3,00;1,00;5,00;3,00;6,32;16,97; ;4,00;3,00;4,00;3,67;3,17;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;USD;198,88;-;-17,14%;13,7%;-;#N/A Invalid Security;-;145,40;215,22;35,8%;23,9%;SPX INDEX;0,1%;7,1%;230,07;15,7%;82,4%;NOT RATED;3,0;0;1;1;1;0;178,1;190,9;192,7;194,5;194,9;195,0;0,78;0,13;9,26;25,22;57,4;AA;NR;Yellow;Bonus;;Bonus
BLACKROCK INC;US09247X1019;BLK US EQUITY;USD;133,74;UNITED STATES;Finance;Services financiers diversifi;Chantal;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;NR;77;77;6,09;11,46;4,00;1,00;2,50;15,57;5,00;5,00;3,44;0,00;0,00;2,50;Core;USD;872,165;-;-11,85%;27,9%;-;#N/A Invalid Security;-;531,39;920,31;50,9%;20,9%;SPX INDEX;15,2%;4,0%;992,00;13,7%;80,0%;NOT RATED;2,0;0;0;1;1;0;757,3;824,2;872,5;882,3;883,4;869,7;0,88;-3,31;2,16;71,54;46,8;AA;NR;Green;Bonus;;Bonus
SCHWAB (CHARLES);US8085131055;SCHW US EQUITY;USD;127,66;UNITED STATES;Finance;Services financiers diversifi;Chantal;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;NR;96;96;10,88;30,80;4,00;1,00;2,50;10,76;4,00;4,00;2,20;0,00;0,00;2,25;Core;USD;67,77;-;-15,78%;33,7%;-;#N/A Invalid Security;-;32,66;76,37;92,5%;27,8%;SPX INDEX;56,8%;10,9%;83,50;23,2%;58,8%;NOT RATED;2,0;0;0;1;1;0;60,0;69,4;72,0;70,8;69,5;68,1;-1,14;-0,36;1,64;3,88;40,0;BBB;NR;Green;;;
AMERICAN TOWER C;US03027X1000;AMT US EQUITY;USD;128,74;UNITED STATES;Immobilier;Immobilier;Jeremy;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;NR;77;77;6,54;13,28;4,00;1,00;2,50;51,09;5,00;5,00;24,30;0,00;0,00;2,50;Core;USD;282,69;-;-26,02%;13,3%;-;#N/A Invalid Security;-;197,50;284,65;9,6%;25,9%;SPX INDEX;-26,1%;9,1%;290,00;2,6%;75,0%;NOT RATED;1,0;0;0;0;1;0;239,9;250,6;266,1;276,4;280,8;281,6;4,58;-0,17;-2,02;20,26;64,7;AA;NR;Green;Bonus;;Bonus
TARGET CORP;US87612E1064;TGT US EQUITY;USD;127,69;UNITED STATES;Consommation discrétionnaire;Vente au détail;Bruno;94;94;9,02;3,50;8,60;5,00;1,00;3,00;3,00;0,66;48,15;47,31;4,00;3,00;5,00;4,00;7,66;20,77;7,35;4,00;3,00;4,00;3,67;3,42;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;USD;258,3;-;-14,40%;10,3%;-;#N/A Invalid Security;-;121,82;258,68;111,1%;46,3%;SPX INDEX;75,4%;29,5%;250,00;-3,2%;81,3%;NOT RATED;3,0;0;1;1;1;0;195,8;216,0;235,0;248,3;252,9;254,0;6,06;0,02;31,67;40,82;80,5;AA;NR;Yellow;Bonus;;Bonus
APPLIED MATERIAL;US0382221051;AMAT US EQUITY;USD;125,90;UNITED STATES;Technologies de l'information;Semi-conducteurs et équipemen;Louis;12;12;6,29;22,48;26,49;4,00;4,00;5,00;4,33;-0,19;-8,86;42,18;5,00;5,00;5,00;5,00;3,47;18,12;8,05;2,00;3,00;4,00;3,00;4,17;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;USD;137,71;-;-19,69%;32,7%;-;#N/A Invalid Security;-;54,15;146,00;116,4%;59,6%;SPX INDEX;80,7%;42,7%;160,00;16,2%;80,0%;NOT RATED;2,0;0;0;1;1;0;108,8;130,7;134,3;136,0;134,1;132,8;-0,42;-0,07;11,64;5,31;53,6;AA;NR;Green;Bonus;;Bonus
3M CO;US88579Y1010;MMM US EQUITY;USD;115,41;UNITED STATES;Industrie;Biens d'investissement;Yann;94;94;0,58;8,38;22,73;3,00;2,00;5,00;3,33;1,48;100,71;47,82;3,00;2,00;5,00;3,33;6,38;19,63;7,37;4,00;3,00;4,00;3,67;3,42;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;USD;199,18;-;-8,06%;17,8%;-;#N/A Invalid Security;-;148,80;208,95;25,0%;14,0%;SPX INDEX;-10,6%;-2,9%;200,00;0,4%;16,7%;NOT RATED;3,0;0;1;1;1;0;184,4;196,9;200,2;198,8;200,4;199,5;0,32;0,15;0,19;4,69;49,3;AAA;NR;Orange;;;Malus
CATERPILLAR INC;US1491231015;CAT US EQUITY;USD;114,58;UNITED STATES;Industrie;Biens d'investissement;Yann;77;77;-1,24;17,25;11,54;2,00;4,00;3,00;3,00;-0,10;-4,25;22,33;5,00;5,00;4,00;4,67;4,01;18,63;7,51;3,00;3,00;4,00;3,33;3,50;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;USD;209,1;-;-16,59%;24,1%;-;#N/A Invalid Security;-;130,21;246,69;53,1%;14,9%;SPX INDEX;17,4%;-2,0%;245,00;17,2%;44,4%;NOT RATED;2,0;0;0;1;1;0;203,8;226,7;224,6;213,6;211,3;207,8;-4,06;0,06;5,38;13,13;41,2;A;NR;Yellow;;;Bonus
INTUITIVE SURGIC;US46120E6023;ISRG US EQUITY;USD;114,63;UNITED STATES;Soins de santé;Equipement et services de sant;Thomas;22;22;12,08;26,71;26,01;5,00;4,00;5,00;4,67;-3,10;-44,72;12,58;5,00;5,00;3,00;4,33;1,51;64,02;9,33;1,00;1,00;4,00;2,00;3,92;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;USD;964,33;-;-16,35%;16,8%;-;#N/A Invalid Security;-;633,29;987,27;40,5%;17,9%;SPX INDEX;4,8%;1,0%;980,00;1,6%;50,0%;NOT RATED;2,0;0;0;1;1;0;794,4;831,0;884,0;940,8;953,1;951,2;20,67;-1,92;5,59;128,06;69,6;BBB;NR;Orange;;;Malus
GENERAL ELECTRIC;US3696041033;GE US EQUITY;USD;111,14;UNITED STATES;Industrie;Biens d'investissement;Yann;423;423;-6,84;5,10;-6,80;1,00;2,00;1,00;1,33;-34,55;-81,48;-11,04;5,00;5,00;1,00;3,67;-0,61;30,10;5,67;1,00;2,00;2,00;1,67;2,00;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;USD;12,735;-;-16,31%;35,8%;-;#N/A Invalid Security;-;5,93;14,42;80,9%;17,9%;SPX INDEX;45,2%;1,1%;15,73;23,5%;66,7%;NOT RATED;2,0;0;0;1;1;0;11,7;13,3;13,2;13,0;12,8;12,6;-0,17;-0,01;2,14;1,14;45,6;BB;NR;Orange;;;Malus
SERVICENOW INC;US81762P1021;NOW US EQUITY;USD;115,11;UNITED STATES;Technologies de l'information;Logiciels et services;Moad;78;78;33,08;35,17;5,10;5,00;5,00;2,00;4,00;-1,93;-44,39;5,74;5,00;5,00;2,00;4,00;1,62;87,67;23,38;1,00;1,00;4,00;2,00;3,50;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;USD;583,56;-;-23,56%;19,4%;-;#N/A Invalid Security;-;414,60;598,37;35,4%;6,0%;SPX INDEX;-0,2%;-10,8%;625,00;7,1%;87,9%;NOT RATED;1,0;0;0;1;0;0;521,6;510,9;514,0;558,2;562,9;564,1;13,34;-1,07;0,44;-0,74;70,8;AA;NR;Green;Bonus;;Bonus
CVS HEALTH CORP;US1266501006;CVS US EQUITY;USD;109,51;UNITED STATES;Soins de santé;Equipement et services de sant;Thomas;136;136;13,97;6,30;5,18;5,00;2,00;2,00;3,00;3,97;103,32;10,88;1,00;2,00;3,00;2,00;13,12;10,31;1,34;5,00;5,00;5,00;5,00;3,25;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;USD;83;-;-14,17%;16,2%;-;#N/A Invalid Security;-;55,36;90,61;30,1%;21,5%;SPX INDEX;-5,6%;4,7%;95,70;15,3%;75,0%;NOT RATED;2,0;0;0;1;1;0;74,1;79,9;84,5;82,3;81,9;82,0;-0,48;0,16;2,55;8,54;49,9;BBB;NR;Orange;Bonus;;Malus
ADV MICRO DEVICE;US0079031078;AMD US EQUITY;USD;110,38;UNITED STATES;Technologies de l'information;Semi-conducteurs et équipemen;Louis;7;7;24,09;39,82;16,23;5,00;5,00;4,00;4,67;-1,17;-39,60;60,61;5,00;5,00;5,00;5,00;1,86;35,52;10,63;2,00;1,00;4,00;2,33;4,17;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;USD;91,35;-;-24,84%;33,3%;-;#N/A Invalid Security;-;58,63;99,23;53,4%;-0,4%;SPX INDEX;17,7%;-17,2%;107,00;17,1%;58,1%;NOT RATED;2,0;0;0;1;1;0;84,8;81,8;83,6;89,7;88,8;88,0;1,25;-0,44;1,99;1,11;60,6;BBB;NR;Green;;;
DEERE & CO;US2441991054;DE US EQUITY;USD;110,27;UNITED STATES;Industrie;Biens d'investissement;Yann;78;78;7,08;7,90;18,41;4,00;2,00;4,00;3,33;0,38;27,84;34,00;4,00;4,00;5,00;4,33;7,14;16,95;6,79;4,00;3,00;2,00;3,00;3,50;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;USD;354,348;-;-16,70%;24,0%;-;#N/A Invalid Security;-;172,91;400,34;100,5%;31,7%;SPX INDEX;64,8%;14,9%;418,00;18,0%;60,9%;NOT RATED;2,0;0;0;1;1;0;317,4;362,3;352,4;349,0;347,6;346,0;-0,96;0,67;13,48;22,85;52,1;A;NR;Green;;;Bonus
ZOOM VIDEO COM-A;US98980L1017;ZM US EQUITY;USD;104,83;UNITED STATES;Technologies de l'information;Logiciels et services;Moad;5;5;177,47;33,42;26,31;5,00;5,00;5,00;5,00;-5,02;-109,40;34,23;5,00;5,00;5,00;5,00;1,73;75,27;18,68;1,00;1,00;4,00;2,00;4,25;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Opportuniste;USD;353,5;-;-49,24%;31,3%;-;#N/A Invalid Security;-;230,00;588,84;40,6%;4,8%;SPX INDEX;4,9%;-12,0%;395,00;11,7%;46,2%;NOT RATED;1,0;0;0;1;0;0;380,6;339,0;352,0;376,0;364,6;357,3;-0,56;-4,84;19,19;-70,47;47,3;BB;NR;Yellow;;;
ANTHEM INC;US0367521038;ANTM US EQUITY;USD;93,59;UNITED STATES;Soins de santé;Equipement et services de sant;Thomas;50;50;10,79;13,12;5,73;5,00;3,00;2,00;3,33;-1,53;-39,39;14,38;5,00;5,00;3,00;4,33;10,75;14,48;2,54;4,00;4,00;3,00;3,67;3,67;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;USD;382,725;-;-15,08%;17,3%;-;#N/A Invalid Security;-;244,10;406,00;41,8%;19,2%;SPX INDEX;6,1%;2,3%;432,00;12,9%;79,2%;NOT RATED;2,0;0;0;1;1;0;341,7;375,1;388,2;387,1;391,0;387,2;0,89;-0,52;0,81;23,04;46,7;BBB;NR;Yellow;Bonus;;
ZOETIS INC;US98978V1035;ZTS US EQUITY;USD;95,95;UNITED STATES;Soins de santé;Sciences pharmaceutiques, biot;Thomas;89;89;7,95;13,04;35,08;4,00;3,00;5,00;4,00;1,29;91,59;51,86;3,00;2,00;5,00;3,33;2,24;41,60;18,66;2,00;1,00;4,00;2,33;3,42;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;USD;201,89;-;-17,28%;13,6%;-;#N/A Invalid Security;-;141,41;202,40;40,1%;22,0%;SPX INDEX;4,4%;5,1%;201,00;-0,4%;73,7%;NOT RATED;2,0;0;0;1;1;0;167,4;172,7;184,5;194,9;199,3;199,2;4,64;-0,27;2,39;13,94;68,8;AA;NR;Yellow;Bonus;;Bonus
SNAP INC - A;US83304A1060;SNAP US EQUITY;USD;120,65;UNITED STATES;Services de communication;Médias et divertissement;Cédric;136;136;44,85;74,95;-31,25;5,00;5,00;1,00;3,67;-0,02;0,89;-48,33;5,00;5,00;1,00;3,67;-0,13;154,52;37,85;1,00;1,00;4,00;2,00;3,25;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Opportuniste;USD;76,65;-;-29,64%;74,3%;-;#N/A Invalid Security;-;20,61;78,68;248,7%;53,0%;SPX INDEX;213,0%;36,2%;85,00;10,9%;75,0%;NOT RATED;2,0;0;0;1;1;0;54,1;59,9;61,8;64,7;62,5;61,5;-0,32;-0,47;19,10;7,25;49,4;BB;NR;Yellow;Bonus;;
PROLOGIS INC;US74340W1036;PLD US EQUITY;USD;93,77;UNITED STATES;Immobilier;Immobilier;Jeremy;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;NR;56;56;19,72;4,48;5,00;4,00;4,50;4,80;2,00;2,00;2,82;0,00;0,00;2,75;Core;USD;126,72;-;-12,78%;19,2%;-;#N/A Invalid Security;-;93,08;128,87;28,1%;27,2%;SPX INDEX;-7,5%;10,3%;131,00;3,4%;71,4%;NOT RATED;3,0;0;1;1;1;0;108,1;114,8;121,5;124,2;126,8;127,2;1,78;0,18;19,84;12,87;61,6;AA;NR;Green;Bonus;;Bonus
FIDELITY NATIONA;US31620M1062;FIS US EQUITY;USD;92,10;UNITED STATES;Technologies de l'information;Logiciels et services;Moad;255;255;13,77;13,14;4,28;5,00;3,00;2,00;3,33;4,28;37,82;-0,47;1,00;3,00;1,00;1,67;5,30;20,45;1,81;3,00;3,00;4,00;3,33;2,92;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;USD;148,52;-;-20,96%;21,0%;-;#N/A Invalid Security;-;120,17;156,73;2,4%;5,0%;SPX INDEX;-33,3%;-11,9%;173,00;16,5%;70,3%;NOT RATED;2,0;0;0;1;1;0;142,8;146,8;146,4;145,1;146,0;145,5;-0,06;0,14;2,19;8,20;51,1;BBB;NR;Green;Bonus;;
BOOKING HOLDINGS;US09857L1089;BKNG US EQUITY;USD;89,95;UNITED STATES;Consommation discrétionnaire;Services consommateurs;Bruno;360;360;-12,21;114,48;-11,21;1,00;5,00;1,00;2,33;12,70;-47,71;16,36;1,00;5,00;4,00;3,33;-0,01;32,65;10,23;1,00;1,00;4,00;2,00;2,50;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;USD;2195,47;-;-17,68%;25,1%;-;#N/A Invalid Security;-;1589,00;2516,00;29,5%;-1,4%;SPX INDEX;-6,2%;-18,3%;2521,00;14,8%;40,6%;NOT RATED;0,0;0;0;0;0;0;2167,7;2308,6;2249,2;2188,0;2166,5;2146,2;-29,94;2,93;-8,30;-15,92;48,6;BBB;NR;Yellow;;;
MONDELEZ INTER-A;US6092071058;MDLZ US EQUITY;USD;90,50;UNITED STATES;Consommation de base;Produits alimentaires, boisson;Sophie;273;273;0,88;6,89;15,79;3,00;2,00;4,00;3,00;3,31;66,11;14,33;2,00;2,00;3,00;2,33;4,47;21,30;3,44;3,00;3,00;3,00;3,00;2,83;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;USD;64,39;-;-9,83%;11,6%;-;#N/A Invalid Security;-;52,51;64,97;17,3%;10,1%;SPX INDEX;-18,4%;-6,7%;69,00;7,2%;86,4%;NOT RATED;3,0;0;1;1;1;0;58,8;60,9;63,2;63,2;63,7;64,1;0,35;0,10;0,19;3,71;56,8;BBB;NR;Orange;Bonus;;Malus
UBER TECHNOLOGIE;US90353T1007;UBER US EQUITY;USD;88,16;UNITED STATES;Industrie;Transport;Thomas;223;223;14,37;69,19;-44,80;5,00;5,00;1,00;3,67;-0,96;27,35;-31,60;5,00;4,00;1,00;3,33;-3,49; ;6,72;1,00;1,00;2,00;1,33;3,00;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Opportuniste;USD;47,2513;-;-30,66%;31,3%;-;#N/A Invalid Security;-;28,48;64,05;46,9%;-7,4%;SPX INDEX;11,2%;-24,2%;72,00;52,4%;88,4%;NOT RATED;0,0;0;0;0;0;0;50,9;52,4;49,1;48,8;47,2;46,6;-0,92;-0,14;-27,41;-1,26;45,3;BB;NR;Orange;Bonus;;Malus
MICRON TECH;US5951121038;MU US EQUITY;USD;84,56;UNITED STATES;Technologies de l'information;Semi-conducteurs et équipemen;Louis;14;14;6,05;40,20;17,60;4,00;5,00;4,00;4,33;-0,23;-5,84;10,31;5,00;5,00;3,00;4,33;0,60;6,91;1,55;1,00;5,00;4,00;3,33;4,08;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;USD;75,245;-;-21,98%;35,0%;-;#N/A Invalid Security;-;42,25;96,96;42,9%;0,1%;SPX INDEX;7,3%;-16,8%;112,50;49,5%;85,7%;NOT RATED;1,0;0;0;1;0;0;76,9;84,2;80,0;79,0;77,0;75,5;-1,46;-0,28;6,32;-0,94;41,0;BBB;NR;Yellow;Bonus;;
LAM RESEARCH;US5128071082;LRCX US EQUITY;USD;91,09;UNITED STATES;Technologies de l'information;Semi-conducteurs et équipemen;Louis;4;4;9,81;26,99;29,55;5,00;4,00;5,00;4,67;0,01;0,57;69,84;5,00;5,00;5,00;5,00;3,17;18,40;12,84;2,00;3,00;4,00;3,00;4,33;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;USD;639,32;-;-23,63%;30,5%;-;#N/A Invalid Security;-;292,28;673,80;80,2%;35,4%;SPX INDEX;44,5%;18,5%;750,00;17,3%;81,5%;NOT RATED;1,0;0;0;0;1;0;540,9;611,0;625,8;623,6;615,2;612,1;-3,37;1,23;-0,17;19,49;55,2;AA;NR;Green;Bonus;;Bonus
CROWN CASTLE INT;US22822V1017;CCI US EQUITY;USD;83,48;UNITED STATES;Immobilier;Immobilier;Jeremy;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;NR;96;96;10,64;10,07;4,00;1,00;2,50;10,36;4,00;4,00;10,95;0,00;0,00;2,25;Core;USD;192,95;-;-14,23%;20,0%;-;#N/A Invalid Security;-;146,15;204,62;15,7%;21,2%;SPX INDEX;-20,0%;4,4%;200,00;3,7%;54,5%;NOT RATED;2,0;0;0;1;1;0;172,2;183,5;194,4;199,3;201,1;200,3;1,43;-0,82;18,94;12,44;38,2;A;NR;Green;;;Bonus
AUTOMATIC DATA;US0530151036;ADP US EQUITY;USD;87,45;UNITED STATES;Technologies de l'information;Logiciels et services;Moad;69;69;5,64;8,75;21,70;4,00;2,00;5,00;3,67;0,14;9,68;44,28;4,00;4,00;5,00;4,33;3,77;31,14;7,97;2,00;2,00;4,00;2,67;3,58;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;USD;204,64;-;-11,81%;14,5%;-;#N/A Invalid Security;-;127,31;208,58;39,2%;16,1%;SPX INDEX;3,5%;-0,7%;201,50;-1,5%;27,3%;NOT RATED;1,0;0;0;0;1;0;179,9;193,4;198,3;201,8;204,1;203,6;1,84;-0,09;-0,04;15,92;55,5;AAA;NR;Green;;;Bonus
